[0m[ INFO] [1581307692.940270310]: 56 | 0.000000,-0.000000,0.200000 | 0.020701,0.021714,0.380000 | 0.151707,0.159135,0.662051 | 0.230984,0.242294,0.711291 | 0.385100,0.403957,0.738473 | 0.393388,0.324582,0.696868[0m
[0m[ INFO] [1581307712.940402002]: 57 | 0.000000,-0.000000,0.200000 | -0.025595,-0.015649,0.380000 | -0.302557,-0.184988,0.481076 | -0.401182,-0.245288,0.528637 | -0.592056,-0.361991,0.552561 | -0.605027,-0.287841,0.601891[0m
[0m[ INFO] [1581307732.940542255]: 58 | 0.000000,0.000000,0.200000 | 0.008886,0.028654,0.380000 | 0.099395,0.320505,0.529101 | 0.071279,0.229845,0.610436 | 0.034838,0.112337,0.798821 | -0.044144,0.101171,0.840500[0m
[0m[ INFO] [1581307752.940688748]: 59 | 0.000000,0.000000,0.200000 | -0.027478,-0.012040,0.380000 | 0.282827,0.123928,0.351300 | 0.363590,0.159317,0.439899 | 0.462250,0.202548,0.637440 | 0.493707,0.187640,0.720435[0m
[0m[ INFO] [1581307772.940817139]: 60 | 0.000000,0.000000,0.200000 | -0.024970,0.016629,0.380000 | 0.168099,-0.111946,0.628582 | 0.270631,-0.180227,0.607369 | 0.456704,-0.304143,0.632801 | 0.511775,-0.312633,0.703476[0m
[0m[ INFO] [1581307792.940982730]: 61 | 0.000000,0.000000,0.200000 | -0.025766,-0.015366,0.380000 | -0.267765,-0.159683,0.189713 | -0.359379,-0.214318,0.254881 | -0.545897,-0.325549,0.313731 | -0.608003,-0.284249,0.364102[0m
[0m[ INFO] [1581307812.941116700]: 62 | 0.000000,0.000000,0.200000 | 0.023315,0.018879,0.380000 | -0.054283,-0.043957,0.705008 | 0.035547,0.028785,0.657423 | 0.172133,0.139389,0.516939 | 0.215061,0.186020,0.453042[0m
[0m[ INFO] [1581307832.941328323]: 63 | -0.000000,-0.000000,0.200000 | 0.029969,-0.001369,0.380000 | -0.243033,0.011102,0.582274 | -0.324379,0.014817,0.677111 | -0.417198,0.019057,0.882029 | -0.477086,0.009050,0.948462[0m
[0m[ INFO] [1581307852.941459691]: 64 | 0.000001,0.000001,0.200000 | -0.027444,0.012116,0.380000 | -0.097050,0.042842,0.711378 | -0.205004,0.090487,0.670134 | -0.372531,0.164423,0.539394 | -0.367012,0.230976,0.599728[0m
[0m[ INFO] [1581307872.941626775]: 65 | 0.000000,0.000000,0.200000 | 0.025727,-0.015432,0.380000 | -0.263085,0.157809,0.426643 | -0.331313,0.198735,0.523053 | -0.407542,0.244460,0.729750 | -0.444382,0.190254,0.668069[0m
[0m[ INFO] [1581307892.941808688]: 66 | 0.000000,0.000000,0.200000 | 0.024148,-0.017801,0.380000 | -0.239965,0.176913,0.469055 | -0.172904,0.127474,0.562241 | -0.019220,0.014174,0.681276 | 0.063047,0.035304,0.651517[0m
[0m[ INFO] [1581307912.942002421]: 67 | -0.000000,-0.000000,0.200000 | -0.019377,0.022902,0.380000 | 0.012809,-0.015140,0.716328 | 0.010278,-0.012148,0.841267 | -0.034768,0.041092,1.055186 | -0.046989,0.075014,1.137648[0m
[0m[ INFO] [1581307932.942232942]: 68 | 0.000000,-0.000000,0.200000 | 0.012100,0.027451,0.380000 | 0.123743,0.280727,0.182548 | 0.154975,0.351580,0.280678 | 0.228891,0.519269,0.411221 | 0.271157,0.579718,0.462792[0m
[0m[ INFO] [1581307952.942451954]: 69 | -0.000001,0.000001,0.200000 | -0.024214,-0.017711,0.380000 | -0.111006,-0.081199,0.702547 | -0.010838,-0.007922,0.687649 | 0.168312,0.123133,0.724457 | 0.114181,0.149936,0.791176[0m
[0m[ INFO] [1581307972.942666428]: 70 | 0.000001,0.000001,0.200000 | 0.017714,-0.024213,0.380000 | 0.113033,-0.154522,0.679221 | 0.068833,-0.094090,0.779318 | 0.022239,-0.030381,0.990020 | 0.046352,-0.097216,1.045262[0m
[0m[ INFO] [1581307992.942813174]: 71 | -0.000000,0.000000,0.200000 | -0.027017,0.013043,0.380000 | -0.258241,0.124667,0.602879 | -0.288218,0.139139,0.723365 | -0.394705,0.190546,0.914789 | -0.423070,0.274870,0.928386[0m
[0m[ INFO] [1581308012.942961384]: 72 | -0.000000,0.000000,0.200000 | -0.025713,-0.015455,0.380000 | 0.222693,0.133852,0.557770 | 0.309329,0.185926,0.631305 | 0.427272,0.256817,0.809319 | 0.414765,0.288878,0.726159[0m
[0m[ INFO] [1581308032.943166250]: 73 | 0.000000,0.000000,0.200000 | 0.025849,0.015227,0.380000 | 0.293147,0.172688,0.519131 | 0.278744,0.164203,0.395253 | 0.200060,0.117852,0.189619 | 0.174874,0.195858,0.226778[0m
[0m[ INFO] [1581308052.943318244]: 74 | -0.000001,-0.000001,0.200000 | 0.022010,-0.020385,0.380000 | -0.227235,0.210428,0.365773 | -0.172158,0.159421,0.465722 | -0.040024,0.037054,0.600599 | -0.045569,0.010141,0.514896[0m
[0m[ INFO] [1581308072.943448247]: 75 | -0.000002,0.000001,0.200000 | 0.018631,0.023513,0.380000 | -0.094100,-0.118693,0.667522 | -0.088392,-0.111485,0.792184 | -0.039500,-0.049791,1.002964 | 0.046175,-0.026896,1.018314[0m
[0m[ INFO] [1581308092.943629427]: 76 | -0.000000,0.000000,0.200000 | -0.007347,-0.029086,0.380000 | 0.051829,0.205200,0.619182 | 0.074419,0.294637,0.703537 | 0.103043,0.407963,0.895794 | 0.084235,0.462960,0.827081[0m
[0m[ INFO] [1581308112.943773089]: 77 | -0.000000,0.000000,0.200000 | 0.011367,0.027763,0.380000 | -0.101323,-0.247480,0.544749 | -0.061752,-0.150828,0.613434 | 0.019742,0.048222,0.679485 | 0.106695,0.048107,0.702706[0m
[0m[ INFO] [1581308132.943905445]: 78 | 0.000000,-0.000000,0.200000 | -0.008698,-0.028711,0.380000 | 0.023563,0.077769,0.701280 | 0.013055,0.043083,0.820911 | -0.022585,-0.074558,1.009366 | 0.032478,-0.121605,0.955937[0m
[0m[ INFO] [1581308152.944063092]: 79 | 0.000000,-0.000000,0.200000 | 0.025835,0.015250,0.380000 | 0.093875,0.055412,0.710693 | 0.154667,0.091296,0.813851 | 0.304490,0.179733,0.956529 | 0.310383,0.212278,0.872827[0m
[0m[ INFO] [1581308172.944189993]: 80 | 0.000000,-0.000000,0.200000 | 0.020016,0.022347,0.380000 | 0.156116,0.174298,0.652006 | 0.232258,0.259308,0.601009 | 0.346683,0.387060,0.455367 | 0.387552,0.443452,0.398362[0m
[0m[ INFO] [1581308192.944344626]: 81 | 0.000000,-0.000000,0.200000 | -0.018024,-0.023982,0.380000 | -0.195913,-0.260679,0.547122 | -0.187884,-0.249996,0.671406 | -0.211643,-0.281610,0.892903 | -0.217358,-0.202445,0.935331[0m
[0m[ INFO] [1581308212.944493649]: 82 | -0.000000,0.000000,0.200000 | 0.021929,-0.020472,0.380000 | 0.233937,-0.218395,0.202576 | 0.313639,-0.292801,0.141450 | 0.428844,-0.400352,-0.019129 | 0.498781,-0.350131,0.007075[0m
[0m[ INFO] [1581308232.944648086]: 83 | -0.000000,0.000000,0.200000 | -0.003044,-0.029845,0.380000 | 0.007444,0.072981,0.703909 | 0.007553,0.074055,0.828904 | 0.001350,0.013237,1.045440 | -0.018028,-0.016626,1.128100[0m
[0m[ INFO] [1581308252.944802284]: 84 | -0.000000,-0.000000,0.200000 | 0.024913,-0.016713,0.380000 | -0.256007,0.171739,0.414203 | -0.245106,0.164427,0.289894 | -0.278299,0.186695,0.068472 | -0.251361,0.185431,-0.017392[0m
[0m[ INFO] [1581308272.944966701]: 85 | -0.000000,-0.000000,0.200000 | 0.029547,-0.005196,0.380000 | -0.184278,0.032399,0.641659 | -0.194759,0.034242,0.766206 | -0.151048,0.026555,0.986785 | -0.133994,0.020118,1.074920[0m
[0m[ INFO] [1581308292.945153835]: 86 | 0.000000,0.000000,0.200000 | 0.007875,-0.028948,0.380000 | 0.077211,-0.283830,0.594073 | 0.102463,-0.376658,0.514259 | 0.135540,-0.498247,0.327854 | 0.142991,-0.586012,0.346341[0m
[0m[ INFO] [1581308312.945337675]: 87 | 0.000000,0.000000,0.200000 | -0.017565,0.024320,0.380000 | -0.164736,0.228072,0.608967 | -0.168706,0.233568,0.484151 | -0.138733,0.192069,0.265052 | -0.060743,0.191857,0.309969[0m
[0m[ INFO] [1581308332.945476568]: 88 | 0.000000,0.000000,0.200000 | 0.026525,0.014015,0.380000 | -0.245144,-0.129531,0.525569 | -0.352900,-0.186468,0.553350 | -0.526723,-0.278314,0.662781 | -0.472826,-0.317011,0.601973[0m
[0m[ INFO] [1581308352.945635333]: 89 | -0.000000,-0.000000,0.200000 | -0.004719,0.029627,0.380000 | 0.003514,-0.022078,0.715945 | -0.013892,0.087224,0.657848 | -0.039365,0.247180,0.501675 | -0.004800,0.268349,0.421318[0m
[0m[ INFO] [1581308372.945803153]: 90 | 0.000000,0.000000,0.200000 | -0.027673,0.011583,0.380000 | -0.341013,0.142723,0.365164 | -0.351595,0.147150,0.240692 | -0.312010,0.130580,0.019822 | -0.368347,0.194245,0.049366[0m
[0m[ INFO] [1581308392.945979720]: 91 | -0.000000,-0.000000,0.200000 | 0.013679,0.026700,0.380000 | -0.031493,-0.061469,0.705247 | 0.023644,0.046151,0.673580 | 0.111644,0.217914,0.557915 | 0.101879,0.157434,0.491984[0m
[0m[ INFO] [1581308412.946128790]: 92 | -0.000000,0.000001,0.200000 | 0.029874,-0.002747,0.380000 | 0.357765,-0.032912,0.464721 | 0.399277,-0.036732,0.346877 | 0.411868,-0.037894,0.122233 | 0.493225,-0.018631,0.155550[0m
[0m[ INFO] [1581308432.946298655]: 93 | 0.000000,-0.000000,0.200000 | 0.028197,0.010245,0.380000 | 0.308405,0.112052,0.543458 | 0.350810,0.127458,0.426884 | 0.368863,0.134018,0.202705 | 0.458074,0.145883,0.203440[0m
[0m[ INFO] [1581308452.946427279]: 94 | 0.000000,0.000000,0.200000 | -0.023067,0.019181,0.380000 | -0.207914,0.172880,0.620433 | -0.149800,0.124559,0.719997 | -0.087964,0.073143,0.930134 | -0.064747,0.042502,1.011510[0m
[0m[ INFO] [1581308472.946600156]: 95 | -0.000000,-0.000000,0.200000 | 0.026339,-0.014362,0.380000 | 0.114185,-0.062261,0.704944 | 0.074882,-0.040831,0.821653 | 0.058611,-0.031959,1.045889 | 0.111238,0.030126,1.007473[0m
[0m[ INFO] [1581308492.946740063]: 96 | 0.000000,-0.000000,0.200000 | 0.029973,0.001275,0.380000 | 0.362965,0.015447,0.447198 | 0.424375,0.018061,0.338354 | 0.475683,0.020246,0.119293 | 0.559258,0.053549,0.116818[0m
[0m[ INFO] [1581308512.946887245]: 97 | -0.000000,0.000000,0.200000 | 0.022395,0.019962,0.380000 | 0.255527,0.227769,0.514407 | 0.304802,0.271692,0.620557 | 0.429886,0.383188,0.770716 | 0.359650,0.372846,0.826033[0m
[0m[ INFO] [1581308532.947016214]: 98 | -0.000001,0.000000,0.200000 | -0.016159,-0.025277,0.380000 | -0.185820,-0.290707,0.507913 | -0.153690,-0.240436,0.617757 | -0.127983,-0.200215,0.837635 | -0.067447,-0.141114,0.868335[0m
[0m[ INFO] [1581308552.947185487]: 99 | 0.000000,0.000000,0.200000 | -0.007629,0.029014,0.380000 | -0.073295,0.278740,0.601190 | -0.103277,0.392760,0.642728 | -0.160410,0.610034,0.655088 | -0.183885,0.696898,0.656982[0m
[0m[ INFO] [1581308572.947316282]: 100 | 0.000000,-0.000000,0.200000 | 0.028968,0.007802,0.380000 | 0.328969,0.088610,0.241907 | 0.408902,0.110140,0.148247 | 0.501446,0.135068,-0.055319 | 0.453564,0.059237,-0.062869[0m
[0m[ INFO] [1581308592.947444763]: 101 | 0.000000,-0.000000,0.200000 | 0.013662,-0.026709,0.380000 | 0.129345,-0.252864,0.605989 | 0.152975,-0.299059,0.719711 | 0.219908,-0.429911,0.890072 | 0.269760,-0.430448,0.815142[0m
[0m[ INFO] [1581308612.947592810]: 102 | -0.000000,0.000000,0.200000 | 0.012024,0.027485,0.380000 | 0.133552,0.305285,0.533812 | 0.148752,0.340032,0.652919 | 0.199078,0.455072,0.839622 | 0.177208,0.517877,0.778982[0m
[0m[ INFO] [1581308632.947744135]: 103 | 0.000000,0.000000,0.200000 | 0.029597,0.004903,0.380000 | -0.173495,-0.028735,0.650596 | -0.278123,-0.046065,0.584431 | -0.491818,-0.081460,0.523548 | -0.496212,-0.155662,0.472806[0m
[0m[ INFO] [1581308652.947876795]: 104 | 0.000000,0.000000,0.200000 | 0.021031,0.021394,0.380000 | -0.216209,-0.219947,0.412736 | -0.300612,-0.305809,0.446334 | -0.434590,-0.442103,0.565072 | -0.455064,-0.355423,0.552137[0m
[0m[ INFO] [1581308672.948001126]: 105 | -0.000000,-0.000000,0.200000 | 0.011154,-0.027849,0.380000 | 0.095122,-0.237499,0.634158 | 0.109159,-0.272547,0.514996 | 0.111087,-0.277359,0.290056 | 0.109442,-0.278493,0.200078[0m
[0m[ INFO] [1581308692.948151811]: 106 | -0.000000,0.000000,0.200000 | 0.029361,0.006159,0.380000 | 0.362061,0.075948,0.373681 | 0.440849,0.092475,0.278055 | 0.529825,0.111138,0.072240 | 0.581856,0.166520,0.120465[0m
