[0m[ INFO] [1580825075.710141705]: 20 | -0.000000,0.000000,0.200000 | 0.028832,-0.008288,0.380000 | 0.310103,-0.089140,0.553061 | 0.270708,-0.077816,0.434972 | 0.145434,-0.041806,0.251575 | 0.141838,-0.014913,0.337387[0m
[0m[ INFO] [1580825095.710273671]: 21 | -0.000000,0.000000,0.200000 | 0.023867,0.018176,0.380000 | 0.088567,0.067451,0.710130 | 0.132816,0.101150,0.598187 | 0.164394,0.125199,0.376715 | 0.163373,0.181043,0.447287[0m
[0m[ INFO] [1580825115.710426287]: 22 | -0.000000,0.000000,0.200000 | 0.016243,0.025222,0.380000 | -0.165057,-0.256298,0.438963 | -0.142968,-0.221998,0.557118 | -0.072555,-0.112663,0.740728 | -0.032111,-0.150888,0.669995[0m
[0m[ INFO] [1580825135.710571445]: 23 | 0.000000,-0.000000,0.200000 | 0.024110,-0.017852,0.380000 | -0.248096,0.183706,0.350368 | -0.344805,0.255315,0.316537 | -0.525621,0.389202,0.318726 | -0.437771,0.400638,0.334589[0m
[0m[ INFO] [1580825155.710797023]: 24 | 0.000000,0.000000,0.200000 | 0.007458,0.029058,0.380000 | -0.076746,-0.299014,0.350368 | -0.090914,-0.354212,0.461622 | -0.101455,-0.395283,0.682591 | -0.093716,-0.321314,0.631908[0m
[0m[ INFO] [1580825175.710938631]: 25 | 0.000000,0.000000,0.200000 | 0.028317,-0.009907,0.380000 | -0.291386,0.101949,0.350368 | -0.361675,0.126542,0.450765 | -0.435374,0.152327,0.661783 | -0.460672,0.102591,0.591170[0m
[0m[ INFO] [1580825195.711070930]: 26 | 0.000000,0.000000,0.200000 | 0.027153,0.012755,0.380000 | -0.279505,-0.131296,0.408461 | -0.382125,-0.179502,0.355827 | -0.583463,-0.274080,0.322018 | -0.664877,-0.263819,0.285053[0m
[0m[ INFO] [1580825215.711237132]: 27 | 0.000000,0.000000,0.200000 | -0.011089,0.027875,0.380000 | 0.114112,-0.286841,0.350368 | 0.095475,-0.239994,0.464749 | 0.041961,-0.105477,0.636988 | 0.067498,-0.191398,0.628892[0m
[0m[ INFO] [1580825235.711367285]: 28 | -0.000000,0.000000,0.200000 | -0.020592,0.021816,0.380000 | 0.211899,-0.224496,0.350368 | 0.248008,-0.262751,0.236977 | 0.349633,-0.370417,0.067549 | 0.265895,-0.368256,0.100462[0m
[0m[ INFO] [1580825255.711499634]: 29 | -0.000000,0.000000,0.200000 | -0.014921,0.026026,0.380000 | -0.073820,0.128758,0.698712 | -0.049282,0.085958,0.813564 | -0.035671,0.062219,1.036894 | -0.024722,-0.025954,1.022552[0m
[0m[ INFO] [1580825275.711648971]: 30 | -0.000000,-0.000000,0.200000 | -0.010753,0.028006,0.380000 | 0.024233,-0.063114,0.705689 | 0.007866,-0.020485,0.822050 | -0.041440,0.107926,1.000107 | -0.002814,0.122213,0.920083[0m
[0m[ INFO] [1580825295.711801822]: 31 | 0.000000,0.000000,0.200000 | 0.008198,0.028858,0.380000 | -0.084355,-0.296958,0.350368 | -0.060312,-0.212320,0.439157 | -0.006539,-0.023020,0.548238 | -0.047815,0.034313,0.603999[0m
[0m[ INFO] [1580825315.711981390]: 32 | -0.000000,0.000000,0.200000 | 0.008428,-0.028792,0.380000 | -0.086446,0.295310,0.419460 | -0.121127,0.413783,0.439115 | -0.178273,0.608998,0.535295 | -0.105067,0.556651,0.536162[0m
[0m[ INFO] [1580825335.712143977]: 33 | 0.000000,-0.000000,0.200000 | 0.028160,0.010345,0.380000 | 0.254887,0.093638,0.619284 | 0.263987,0.096981,0.494661 | 0.220753,0.081098,0.274426 | 0.294776,0.075518,0.325313[0m
[0m[ INFO] [1580825355.712308428]: 34 | 0.000000,0.000000,0.200000 | 0.010915,0.027944,0.380000 | -0.112322,-0.287547,0.350368 | -0.103882,-0.265941,0.473197 | -0.066774,-0.170942,0.673754 | -0.074288,-0.128953,0.753004[0m
[0m[ INFO] [1580825375.712450128]: 35 | 0.000000,-0.000000,0.200000 | -0.018485,0.023629,0.380000 | 0.190213,-0.243143,0.350368 | 0.145977,-0.186597,0.452694 | 0.037759,-0.048265,0.593330 | 0.078450,-0.038889,0.513603[0m
[0m[ INFO] [1580825395.712627737]: 36 | 0.000000,-0.000000,0.200000 | 0.018659,0.023491,0.380000 | -0.181859,-0.228954,0.487998 | -0.109643,-0.138036,0.534297 | 0.029661,0.037343,0.555783 | 0.031717,0.105449,0.614581[0m
[0m[ INFO] [1580825415.712869566]: 37 | -0.000000,0.000000,0.200000 | 0.026313,0.014410,0.380000 | -0.243742,-0.133479,0.524219 | -0.137922,-0.075529,0.556913 | 0.059388,0.032522,0.552599 | 0.034165,-0.053825,0.555425[0m
[0m[ INFO] [1580825435.713054847]: 38 | 0.000000,-0.000000,0.200000 | 0.017711,-0.024214,0.380000 | 0.008788,-0.012015,0.719664 | 0.081875,-0.111939,0.702382 | 0.203028,-0.277576,0.610125 | 0.120954,-0.314389,0.613077[0m
[0m[ INFO] [1580825455.713175876]: 39 | 0.000000,0.000000,0.200000 | 0.021557,0.020864,0.380000 | -0.221828,-0.214690,0.350368 | -0.158603,-0.153500,0.439157 | -0.017196,-0.016642,0.548238 | -0.010109,-0.097347,0.509039[0m
[0m[ INFO] [1580825475.713308781]: 40 | -0.000000,-0.000000,0.200000 | 0.016197,-0.025252,0.380000 | 0.134590,-0.209831,0.639834 | 0.134705,-0.210010,0.514834 | 0.100890,-0.157291,0.298727 | 0.057501,-0.207499,0.359526[0m
[0m[ INFO] [1580825495.713441437]: 41 | 0.000000,0.000000,0.200000 | 0.023968,-0.018042,0.380000 | 0.201216,-0.151463,0.637648 | 0.141705,-0.106667,0.738031 | 0.079291,-0.059685,0.949034 | 0.090610,-0.135156,0.901325[0m
[0m[ INFO] [1580825515.713611940]: 42 | -0.000000,0.000000,0.200000 | 0.021234,-0.021193,0.380000 | 0.075182,-0.075037,0.711346 | -0.011477,0.011455,0.736535 | -0.152238,0.151944,0.841770 | -0.103480,0.213870,0.798321[0m
[0m[ INFO] [1580825535.713761211]: 43 | -0.000000,-0.000000,0.200000 | 0.022494,0.019850,0.380000 | 0.088027,0.077679,0.708575 | -0.002743,-0.002421,0.739717 | -0.147825,-0.130448,0.854545 | -0.068422,-0.168827,0.836594[0m
[0m[ INFO] [1580825555.713961857]: 44 | 0.000000,-0.000000,0.200000 | -0.013420,0.026831,0.380000 | 0.138091,-0.276098,0.350368 | 0.173743,-0.347380,0.446664 | 0.213639,-0.427148,0.653232 | 0.266857,-0.448096,0.722723[0m
[0m[ INFO] [1580825575.714144385]: 45 | 0.000000,-0.000000,0.200000 | 0.014014,-0.026525,0.380000 | -0.081309,0.153895,0.651960 | -0.114683,0.217063,0.754531 | -0.148205,0.280510,0.967782 | -0.187569,0.265463,1.047305[0m
[0m[ INFO] [1580825595.714332685]: 46 | -0.000000,-0.000000,0.200000 | 0.028789,0.008437,0.380000 | -0.051908,-0.015212,0.709437 | 0.038378,0.011247,0.791738 | 0.234197,0.068632,0.886536 | 0.224891,0.081353,0.797927[0m
[0m[ INFO] [1580825615.714522024]: 47 | -0.000000,0.000000,0.200000 | 0.000825,-0.029989,0.380000 | 0.005953,-0.216497,0.664233 | 0.008839,-0.321455,0.596407 | 0.012887,-0.468652,0.426284 | -0.040661,-0.454934,0.497308[0m
[0m[ INFO] [1580825635.714729762]: 48 | 0.000000,-0.000000,0.200000 | 0.027396,-0.012225,0.380000 | -0.281911,0.125800,0.350368 | -0.201562,0.089945,0.439157 | -0.021853,0.009752,0.548238 | 0.012341,-0.069139,0.521650[0m
[0m[ INFO] [1580825655.714866818]: 49 | 0.000000,-0.000000,0.200000 | 0.012064,0.027468,0.380000 | -0.116758,-0.265841,0.493907 | -0.069733,-0.158772,0.538064 | 0.020476,0.046620,0.555428 | -0.062884,0.014421,0.544727[0m
[0m[ INFO] [1580825675.715030046]: 50 | -0.000000,-0.000000,0.200000 | 0.026756,0.013569,0.380000 | -0.275691,-0.139808,0.355481 | -0.264018,-0.133888,0.231169 | -0.299725,-0.151996,0.009759 | -0.251625,-0.223357,0.036104[0m
[0m[ INFO] [1580825695.715210990]: 51 | -0.000000,-0.000000,0.200000 | 0.029727,-0.004038,0.380000 | 0.146053,-0.019840,0.699090 | 0.113268,-0.015387,0.819632 | 0.116817,-0.015869,1.044604 | 0.110970,-0.105668,1.043213[0m
[0m[ INFO] [1580825715.715372314]: 52 | 0.000000,0.000000,0.200000 | 0.022977,0.019289,0.380000 | -0.236434,-0.198490,0.350368 | -0.169047,-0.141917,0.439157 | -0.018328,-0.015387,0.548238 | -0.004480,0.069630,0.574322[0m
[0m[ INFO] [1580825735.715525469]: 53 | -0.000000,-0.000000,0.200000 | 0.027751,-0.011396,0.380000 | 0.017379,-0.007137,0.719815 | 0.094975,-0.039002,0.627141 | 0.185855,-0.076323,0.424723 | 0.212518,-0.034233,0.499673[0m
[0m[ INFO] [1580825755.715689853]: 54 | 0.000000,0.000000,0.200000 | -0.018567,0.023564,0.380000 | -0.038735,0.049160,0.718435 | 0.035519,-0.045079,0.753509 | 0.152890,-0.194040,0.874586 | 0.077521,-0.197199,0.825501[0m
[0m[ INFO] [1580825775.715853029]: 55 | -0.000000,-0.000000,0.200000 | 0.025728,-0.015429,0.380000 | -0.264033,0.158338,0.417997 | -0.174996,0.104943,0.487613 | 0.008951,-0.005368,0.555584 | -0.024979,0.076737,0.569994[0m
[0m[ INFO] [1580825795.716010775]: 56 | -0.000000,0.000000,0.200000 | 0.005199,0.029546,0.380000 | -0.023202,-0.131849,0.677901 | -0.002967,-0.016860,0.633258 | 0.028101,0.159683,0.497271 | 0.036179,0.232503,0.445003[0m
[0m[ INFO] [1580825815.716228436]: 57 | -0.000000,0.000000,0.200000 | 0.002698,0.029878,0.380000 | -0.027759,-0.307456,0.350368 | -0.019848,-0.219826,0.439157 | -0.002152,-0.023833,0.548238 | -0.008208,-0.110140,0.573026[0m
[0m[ INFO] [1580825835.716387359]: 58 | 0.000000,0.000000,0.200000 | 0.003448,-0.029801,0.380000 | -0.030596,0.264453,0.546900 | -0.016487,0.142506,0.570454 | 0.009257,-0.080012,0.549286 | -0.044131,-0.026485,0.598118[0m
[0m[ INFO] [1580825855.716545254]: 59 | -0.000000,0.000000,0.200000 | 0.025354,0.016036,0.380000 | 0.112813,0.071352,0.703869 | 0.153309,0.096965,0.588418 | 0.174111,0.110122,0.364768 | 0.105052,0.101794,0.421879[0m
[0m[ INFO] [1580825875.716704699]: 60 | -0.000000,0.000000,0.200000 | -0.014587,0.026215,0.380000 | -0.164412,0.295475,0.523705 | -0.186053,0.334368,0.640513 | -0.252074,0.453017,0.819925 | -0.175563,0.412783,0.794877[0m
[0m[ INFO] [1580825895.716921945]: 61 | -0.000000,-0.000000,0.200000 | 0.003560,0.029788,0.380000 | -0.036632,-0.306525,0.350368 | -0.041280,-0.345414,0.231662 | -0.056410,-0.472019,0.046278 | -0.107754,-0.459441,0.119118[0m
[0m[ INFO] [1580825915.717097801]: 62 | -0.000000,-0.000000,0.200000 | -0.001345,-0.029970,0.380000 | -0.002026,-0.045121,0.719662 | -0.005733,-0.127701,0.625897 | -0.010020,-0.223190,0.422210 | -0.064539,-0.223535,0.493817[0m
[0m[ INFO] [1580825935.717283351]: 63 | -0.000000,0.000000,0.200000 | -0.007896,0.028942,0.380000 | 0.081252,-0.297821,0.350368 | 0.101645,-0.372569,0.448460 | 0.123872,-0.454037,0.657011 | 0.198319,-0.436758,0.609482[0m
[0m[ INFO] [1580825955.717430117]: 64 | 0.000000,0.000000,0.200000 | 0.004843,0.029606,0.380000 | 0.036600,0.223723,0.657327 | 0.030730,0.187842,0.776923 | 0.030318,0.185326,1.001908 | 0.030026,0.176008,1.091424[0m
[0m[ INFO] [1580825975.717587328]: 65 | -0.000000,-0.000000,0.200000 | 0.021968,-0.020431,0.380000 | -0.226630,0.210776,0.361488 | -0.160105,0.148905,0.447344 | -0.013463,0.012521,0.549916 | -0.049589,0.092787,0.568688[0m
[0m[ INFO] [1580825995.717752731]: 66 | 0.000000,-0.000000,0.200000 | -0.000689,0.029992,0.380000 | -0.004801,0.208946,0.669065 | -0.004638,0.201851,0.793863 | -0.005802,0.252473,1.013092 | -0.079078,0.239140,1.063616[0m
[0m[ INFO] [1580826015.717949597]: 67 | 0.000000,-0.000000,0.200000 | 0.028637,0.008940,0.380000 | -0.206944,-0.064601,0.613866 | -0.087809,-0.027411,0.606890 | 0.114701,0.035806,0.531933 | 0.038941,0.078806,0.554548[0m
[0m[ INFO] [1580826035.718132582]: 68 | -0.000000,0.000000,0.200000 | 0.006980,-0.029177,0.380000 | -0.071830,0.300233,0.350368 | -0.075588,0.315942,0.474320 | -0.067547,0.282329,0.696650 | -0.046584,0.233386,0.624088[0m
[0m[ INFO] [1580826055.718317577]: 69 | -0.000000,0.000000,0.200000 | -0.003618,0.029781,0.380000 | 0.003955,-0.032553,0.714151 | -0.007744,0.063749,0.635322 | -0.023168,0.190718,0.450211 | 0.036430,0.131076,0.481690[0m
[0m[ INFO] [1580826075.718497343]: 70 | 0.000000,0.000000,0.200000 | -0.000825,0.029989,0.380000 | 0.008308,-0.301897,0.453271 | 0.005399,-0.196194,0.519930 | -0.000552,0.020045,0.581822 | -0.041644,-0.029242,0.518717[0m
[0m[ INFO] [1580826095.718688637]: 71 | 0.000000,0.000000,0.200000 | 0.002171,0.029921,0.380000 | -0.008297,-0.114324,0.687707 | 0.000540,0.007435,0.660842 | 0.014828,0.204330,0.552892 | -0.033925,0.279784,0.558345[0m
[0m[ INFO] [1580826115.718850111]: 72 | -0.000000,0.000000,0.200000 | 0.013147,-0.026966,0.380000 | -0.135282,0.277486,0.350368 | -0.096725,0.198398,0.439157 | -0.010487,0.021510,0.548238 | 0.022630,0.084945,0.493655[0m
[0m[ INFO] [1580826135.719025562]: 73 | -0.000000,-0.000000,0.200000 | 0.026274,-0.014480,0.380000 | -0.270364,0.149005,0.350368 | -0.378600,0.208657,0.369121 | -0.557354,0.307173,0.463814 | -0.475525,0.334719,0.438412[0m
[0m[ INFO] [1580826155.719301332]: 74 | -0.000000,-0.000000,0.200000 | 0.011721,0.027615,0.380000 | -0.043744,-0.103062,0.688945 | -0.086199,-0.203086,0.627156 | -0.171727,-0.404593,0.575149 | -0.163461,-0.417953,0.663767[0m
[0m[ INFO] [1580826175.719528783]: 75 | 0.000000,-0.000000,0.200000 | 0.009159,0.028568,0.380000 | -0.094480,-0.294679,0.399247 | -0.064007,-0.199635,0.474500 | 0.000230,0.000718,0.554233 | -0.049596,-0.067302,0.585709[0m
[0m[ INFO] [1580826195.719681732]: 76 | -0.000000,0.000000,0.200000 | 0.018813,-0.023368,0.380000 | 0.141143,-0.175314,0.658474 | 0.179555,-0.223027,0.767437 | 0.280371,-0.348251,0.924854 | 0.299239,-0.270479,0.883676[0m
[0m[ INFO] [1580826215.719840146]: 77 | -0.000000,-0.000000,0.200000 | 0.008003,-0.028913,0.380000 | 0.088772,-0.320695,0.534725 | 0.075919,-0.274262,0.419382 | 0.038201,-0.138002,0.244353 | -0.012589,-0.172864,0.309966[0m
[0m[ INFO] [1580826235.719980857]: 78 | 0.000000,-0.000000,0.200000 | 0.005030,-0.029575,0.380000 | -0.051759,0.304336,0.350368 | -0.067322,0.395844,0.434089 | -0.087140,0.512371,0.625541 | -0.057479,0.530814,0.542594[0m
[0m[ INFO] [1580826255.720124342]: 79 | -0.000000,-0.000000,0.200000 | 0.015565,0.025646,0.380000 | 0.112932,0.186083,0.663513 | 0.120564,0.198657,0.539381 | 0.101292,0.166902,0.317469 | 0.187300,0.188113,0.333364[0m
[0m[ INFO] [1580826275.720285669]: 80 | 0.000000,-0.000000,0.200000 | -0.014462,0.026284,0.380000 | 0.148818,-0.270468,0.350368 | 0.141223,-0.256664,0.226365 | 0.158226,-0.287567,0.004147 | 0.169120,-0.285713,-0.085172[0m
[0m[ INFO] [1580826295.720460769]: 81 | 0.000000,-0.000000,0.200000 | 0.024764,-0.016933,0.380000 | -0.084950,0.058086,0.692946 | -0.175247,0.119828,0.632453 | -0.356448,0.243728,0.583054 | -0.427886,0.297603,0.592748[0m
[0m[ INFO] [1580826315.720626767]: 82 | -0.000000,0.000000,0.200000 | 0.029399,-0.005976,0.380000 | -0.185348,0.037677,0.639958 | -0.064572,0.013126,0.619091 | 0.133822,-0.027203,0.520917 | 0.190841,-0.076546,0.471784[0m
[0m[ INFO] [1580826335.720790576]: 83 | 0.000000,-0.000000,0.200000 | 0.029459,-0.005670,0.380000 | -0.203584,0.039184,0.623472 | -0.302366,0.058196,0.697673 | -0.436338,0.083982,0.876591 | -0.375976,0.135645,0.834313[0m
[0m[ INFO] [1580826355.720989591]: 84 | -0.000000,0.000000,0.200000 | 0.002877,-0.029862,0.380000 | -0.012921,0.134138,0.677413 | -0.016595,0.172282,0.796394 | -0.017195,0.178504,1.021307 | -0.070996,0.125213,0.972671[0m
[0m[ INFO] [1580826375.721121068]: 85 | 0.000000,-0.000000,0.200000 | 0.026136,0.014729,0.380000 | -0.268941,-0.151560,0.350368 | -0.192288,-0.108363,0.439157 | -0.020848,-0.011749,0.548238 | -0.050964,-0.010764,0.463432[0m
[0m[ INFO] [1580826395.721317490]: 86 | 0.000000,-0.000000,0.200000 | 0.015823,0.025488,0.380000 | -0.162822,-0.262276,0.350368 | -0.116415,-0.187523,0.439157 | -0.012622,-0.020331,0.548238 | -0.068762,-0.025344,0.478073[0m
[0m[ INFO] [1580826415.721524936]: 87 | 0.000000,0.000000,0.200000 | 0.027175,0.012709,0.380000 | -0.279638,-0.130776,0.350368 | -0.292653,-0.136863,0.226196 | -0.371832,-0.173892,0.018870 | -0.322897,-0.100501,0.036732[0m
[0m[ INFO] [1580826435.721628938]: 88 | -0.000000,0.000000,0.200000 | 0.025322,-0.016086,0.380000 | -0.059965,0.038094,0.704639 | -0.139621,0.088696,0.786611 | -0.242393,0.153983,0.975821 | -0.295512,0.185190,1.041430[0m
[0m[ INFO] [1580826455.721781625]: 89 | -0.000000,0.000000,0.200000 | -0.017683,0.024235,0.380000 | 0.161548,-0.221408,0.532104 | 0.089962,-0.123297,0.561678 | -0.042524,0.058280,0.551570 | -0.089953,0.134372,0.543794[0m
[0m[ INFO] [1580826475.721929288]: 90 | 0.000000,-0.000000,0.200000 | -0.016027,0.025360,0.380000 | 0.164917,-0.260964,0.350368 | 0.215150,-0.340453,0.432727 | 0.279779,-0.442721,0.622436 | 0.206960,-0.453116,0.674296[0m
[0m[ INFO] [1580826495.722179287]: 91 | 0.000000,-0.000000,0.200000 | -0.013868,0.026602,0.380000 | 0.142702,-0.273744,0.350368 | 0.153094,-0.293677,0.473330 | 0.142402,-0.273168,0.697138 | 0.089178,-0.308737,0.633877[0m
[0m[ INFO] [1580826515.722392408]: 92 | -0.000000,0.000000,0.200000 | 0.025300,-0.016121,0.380000 | -0.260061,0.165707,0.413277 | -0.357647,0.227887,0.460559 | -0.506178,0.322529,0.600582 | -0.466777,0.241829,0.594662[0m
[0m[ INFO] [1580826535.722523103]: 93 | -0.000000,0.000000,0.200000 | -0.012734,0.027163,0.380000 | 0.131040,-0.279514,0.350368 | 0.180210,-0.384394,0.397351 | 0.255123,-0.544187,0.536919 | 0.341390,-0.525807,0.519027[0m
[0m[ INFO] [1580826555.722698849]: 94 | -0.000000,0.000000,0.200000 | 0.025854,-0.015218,0.380000 | -0.196209,0.115490,0.601818 | -0.226980,0.133602,0.721610 | -0.228122,0.134274,0.946606 | -0.272662,0.088947,0.882875[0m
[0m[ INFO] [1580826575.722858271]: 95 | 0.000000,-0.000000,0.200000 | 0.025494,-0.015813,0.380000 | 0.085518,-0.053041,0.712583 | 0.135830,-0.084247,0.602492 | 0.175617,-0.108924,0.382417 | 0.191991,-0.124068,0.295225[0m
[0m[ INFO] [1580826595.723021319]: 96 | 0.000000,0.000000,0.200000 | 0.001899,-0.029940,0.380000 | -0.019562,0.308437,0.354695 | -0.013921,0.219503,0.442353 | -0.001378,0.021734,0.548913 | -0.027185,0.104851,0.571838[0m
[0m[ INFO] [1580826615.723162236]: 97 | 0.000000,-0.000000,0.200000 | -0.001889,0.029940,0.380000 | 0.017503,-0.277362,0.524185 | 0.025314,-0.401132,0.508540 | 0.039307,-0.622878,0.544009 | 0.098755,-0.556851,0.529641[0m
[0m[ INFO] [1580826635.723252852]: 98 | -0.000000,0.000000,0.200000 | -0.001468,0.029964,0.380000 | -0.001679,0.034269,0.719973 | 0.003654,-0.074594,0.781171 | 0.011361,-0.231904,0.941855 | 0.072500,-0.181601,0.899058[0m
[0m[ INFO] [1580826655.723423798]: 99 | 0.000000,-0.000000,0.200000 | 0.000690,-0.029992,0.380000 | -0.007096,0.308625,0.350368 | -0.009966,0.433452,0.356268 | -0.014858,0.646182,0.429392 | 0.013176,0.605347,0.354248[0m
[0m[ INFO] [1580826675.723583106]: 100 | -0.000000,-0.000000,0.200000 | 0.026562,-0.013946,0.380000 | -0.239632,0.125816,0.538769 | -0.131550,0.069069,0.565659 | 0.067214,-0.035290,0.550600 | 0.040470,0.047833,0.572401[0m
[0m[ INFO] [1580826695.723762917]: 101 | 0.000000,0.000000,0.200000 | 0.005339,0.029521,0.380000 | -0.054938,-0.303778,0.350368 | -0.039280,-0.217197,0.439157 | -0.004259,-0.023548,0.548238 | -0.026275,-0.046009,0.463913[0m
[0m[ INFO] [1580826715.723899336]: 102 | 0.000000,0.000000,0.200000 | 0.026569,-0.013932,0.380000 | -0.118432,0.062102,0.677983 | -0.009647,0.005059,0.654811 | 0.167991,-0.088089,0.552863 | 0.089657,-0.053471,0.525196[0m
[0m[ INFO] [1580826735.724079857]: 103 | 0.000000,0.000000,0.200000 | 0.028572,0.009144,0.380000 | -0.168395,-0.053894,0.649870 | -0.243998,-0.078091,0.746430 | -0.328289,-0.105067,0.953293 | -0.262161,-0.055635,0.917465[0m
[0m[ INFO] [1580826755.724270232]: 104 | -0.000000,0.000000,0.200000 | 0.027759,-0.011377,0.380000 | 0.133305,-0.054636,0.700295 | 0.177515,-0.072755,0.815803 | 0.307777,-0.126144,0.991321 | 0.219257,-0.127242,0.975102[0m
[0m[ INFO] [1580826775.724425540]: 105 | -0.000000,-0.000000,0.200000 | 0.002055,0.029930,0.380000 | -0.018764,-0.273341,0.532295 | -0.025351,-0.369297,0.452457 | -0.039489,-0.575253,0.362974 | -0.095521,-0.521817,0.408854[0m
