[0m[ INFO] [1580183421.000657577]: 11 | 0.000000,0.000000,0.000000 | 0.014509,0.014509,0.014509 | 0.126274,0.126274,0.126274 | 0.142261,0.142261,0.142261 | 0.199270,0.199270,0.199270 | 0.122233,0.122233,0.122233[0m
[0m[ INFO] [1580183431.000794018]: 12 | 0.000000,0.000000,0.000000 | 0.016662,0.016662,0.016662 | -0.171453,-0.171453,-0.171453 | -0.232110,-0.232110,-0.232110 | -0.353945,-0.353945,-0.353945 | -0.369975,-0.369975,-0.369975[0m
[0m[ INFO] [1580183441.000931808]: 13 | -0.000000,-0.000000,-0.000000 | 0.017188,0.017188,0.017188 | 0.183918,0.183918,0.183918 | 0.167461,0.167461,0.167461 | 0.103894,0.103894,0.103894 | 0.101773,0.101773,0.101773[0m
[0m[ INFO] [1580183451.001063537]: 14 | 0.000000,0.000000,0.000000 | 0.028313,0.028313,0.028313 | -0.291342,-0.291342,-0.291342 | -0.349311,-0.349311,-0.349311 | -0.397698,-0.397698,-0.397698 | -0.405840,-0.405840,-0.405840[0m
[0m[ INFO] [1580183461.001239310]: 15 | -0.000000,-0.000000,-0.000000 | 0.007920,0.007920,0.007920 | -0.049809,-0.049809,-0.049809 | -0.081389,-0.081389,-0.081389 | -0.131129,-0.131129,-0.131129 | -0.201288,-0.201288,-0.201288[0m
[0m[ INFO] [1580183471.001395526]: 16 | -0.000000,-0.000000,-0.000000 | 0.006612,0.006612,0.006612 | -0.068040,-0.068040,-0.068040 | -0.048648,-0.048648,-0.048648 | -0.005274,-0.005274,-0.005274 | 0.038782,0.038782,0.038782[0m
[0m[ INFO] [1580183481.001557310]: 17 | 0.000000,0.000000,0.000000 | 0.026073,0.026073,0.026073 | -0.268298,-0.268298,-0.268298 | -0.299314,-0.299314,-0.299314 | -0.300436,-0.300436,-0.300436 | -0.309268,-0.309268,-0.309268[0m
[0m[ INFO] [1580183491.001796164]: 18 | 0.000000,0.000000,0.000000 | 0.016985,0.016985,0.016985 | -0.174935,-0.174935,-0.174935 | -0.200662,-0.200662,-0.200662 | -0.278344,-0.278344,-0.278344 | -0.257839,-0.257839,-0.257839[0m
[0m[ INFO] [1580183501.001984456]: 19 | -0.000000,-0.000000,-0.000000 | -0.012574,-0.012574,-0.012574 | -0.123184,-0.123184,-0.123184 | -0.113502,-0.113502,-0.113502 | -0.070819,-0.070819,-0.070819 | -0.132530,-0.132530,-0.132530[0m
[0m[ INFO] [1580183511.002195476]: 20 | 0.000000,0.000000,0.000000 | 0.016661,0.016661,0.016661 | 0.092729,0.092729,0.092729 | 0.147844,0.147844,0.147844 | 0.264357,0.264357,0.264357 | 0.207710,0.207710,0.207710[0m
[0m[ INFO] [1580183521.002335322]: 21 | 0.000000,0.000000,0.000000 | 0.015962,0.015962,0.015962 | -0.056885,-0.056885,-0.056885 | 0.002896,0.002896,0.002896 | 0.091505,0.091505,0.091505 | 0.172722,0.172722,0.172722[0m
[0m[ INFO] [1580183531.002481570]: 22 | 0.000000,0.000000,0.000000 | 0.029183,0.029183,0.029183 | -0.300296,-0.300296,-0.300296 | -0.403779,-0.403779,-0.403779 | -0.614776,-0.614776,-0.614776 | -0.537831,-0.537831,-0.537831[0m
[0m[ INFO] [1580183541.002638139]: 23 | -0.000000,-0.000000,-0.000000 | -0.017790,-0.017790,-0.017790 | 0.138589,0.138589,0.138589 | 0.129314,0.129314,0.129314 | 0.076222,0.076222,0.076222 | 0.153013,0.153013,0.153013[0m
[0m[ INFO] [1580183551.002814266]: 24 | -0.000000,-0.000000,-0.000000 | 0.019970,0.019970,0.019970 | 0.085214,0.085214,0.085214 | 0.005121,0.005121,0.005121 | -0.121909,-0.121909,-0.121909 | -0.110114,-0.110114,-0.110114[0m
[0m[ INFO] [1580183561.002952132]: 25 | 0.000000,0.000000,0.000000 | 0.023378,0.023378,0.023378 | -0.240568,-0.240568,-0.240568 | -0.172002,-0.172002,-0.172002 | -0.018648,-0.018648,-0.018648 | -0.021152,-0.021152,-0.021152[0m
[0m[ INFO] [1580183571.003131358]: 26 | -0.000000,-0.000000,-0.000000 | 0.029997,0.029997,0.029997 | 0.233045,0.233045,0.233045 | 0.321508,0.321508,0.321508 | 0.429870,0.429870,0.429870 | 0.362714,0.362714,0.362714[0m
[0m[ INFO] [1580183581.003307296]: 27 | 0.000000,0.000000,0.000000 | 0.026134,0.026134,0.026134 | -0.268926,-0.268926,-0.268926 | -0.368970,-0.368970,-0.368970 | -0.520176,-0.520176,-0.520176 | -0.511150,-0.511150,-0.511150[0m
[0m[ INFO] [1580183591.003480453]: 28 | -0.000000,-0.000000,-0.000000 | 0.028471,0.028471,0.028471 | 0.296348,0.296348,0.296348 | 0.263934,0.263934,0.263934 | 0.150408,0.150408,0.150408 | 0.191318,0.191318,0.191318[0m
[0m[ INFO] [1580183601.003658670]: 29 | -0.000000,-0.000000,-0.000000 | -0.000590,-0.000590,-0.000590 | 0.003664,0.003664,0.003664 | 0.001404,0.001404,0.001404 | -0.002988,-0.002988,-0.002988 | 0.049449,0.049449,0.049449[0m
[0m[ INFO] [1580183611.003794292]: 30 | 0.000000,0.000000,0.000000 | 0.015479,0.015479,0.015479 | -0.159281,-0.159281,-0.159281 | -0.209544,-0.209544,-0.209544 | -0.316767,-0.316767,-0.316767 | -0.337798,-0.337798,-0.337798[0m
[0m[ INFO] [1580183621.003949544]: 31 | -0.000000,-0.000000,-0.000000 | 0.000463,0.000463,0.000463 | -0.004762,-0.004762,-0.004762 | -0.003405,-0.003405,-0.003405 | -0.000369,-0.000369,-0.000369 | 0.027480,0.027480,0.027480[0m
[0m[ INFO] [1580183631.004133110]: 32 | 0.000000,0.000000,0.000000 | 0.001011,0.001011,0.001011 | 0.010855,0.010855,0.010855 | 0.009485,0.009485,0.009485 | 0.005110,0.005110,0.005110 | -0.034414,-0.034414,-0.034414[0m
[0m[ INFO] [1580183641.004276643]: 33 | 0.000000,0.000000,0.000000 | 0.029660,0.029660,0.029660 | 0.303276,0.303276,0.303276 | 0.277796,0.277796,0.277796 | 0.172817,0.172817,0.172817 | 0.174004,0.174004,0.174004[0m
[0m[ INFO] [1580183651.004427529]: 34 | -0.000000,-0.000000,-0.000000 | 0.008115,0.008115,0.008115 | 0.072500,0.072500,0.072500 | 0.098434,0.098434,0.098434 | 0.154183,0.154183,0.154183 | 0.189918,0.189918,0.189918[0m
[0m[ INFO] [1580183661.004555340]: 35 | -0.000000,-0.000000,-0.000000 | 0.028519,0.028519,0.028519 | -0.293465,-0.293465,-0.293465 | -0.209822,-0.209822,-0.209822 | -0.022749,-0.022749,-0.022749 | -0.081010,-0.081010,-0.081010[0m
[0m[ INFO] [1580183671.004709032]: 36 | 0.000000,0.000000,0.000000 | 0.022642,0.022642,0.022642 | -0.232988,-0.232988,-0.232988 | -0.272837,-0.272837,-0.272837 | -0.384795,-0.384795,-0.384795 | -0.366602,-0.366602,-0.366602[0m
[0m[ INFO] [1580183681.004865360]: 37 | 0.000000,0.000000,0.000000 | -0.020269,-0.020269,-0.020269 | 0.088521,0.088521,0.088521 | 0.009928,0.009928,0.009928 | -0.110300,-0.110300,-0.110300 | -0.101177,-0.101177,-0.101177[0m
[0m[ INFO] [1580183691.005025508]: 38 | 0.000000,0.000000,0.000000 | 0.029898,0.029898,0.029898 | -0.307656,-0.307656,-0.307656 | -0.410222,-0.410222,-0.410222 | -0.623091,-0.623091,-0.623091 | -0.650716,-0.650716,-0.650716[0m
[0m[ INFO] [1580183701.005175913]: 39 | -0.000000,-0.000000,-0.000000 | 0.000170,0.000170,0.000170 | -0.000589,-0.000589,-0.000589 | -0.001246,-0.001246,-0.001246 | -0.002514,-0.002514,-0.002514 | -0.087362,-0.087362,-0.087362[0m
[0m[ INFO] [1580183711.005290710]: 40 | 0.000000,0.000000,0.000000 | 0.027640,0.027640,0.027640 | 0.163988,0.163988,0.163988 | 0.089185,0.089185,0.089185 | 0.004060,0.004060,0.004060 | -0.002911,-0.002911,-0.002911[0m
[0m[ INFO] [1580183721.005518839]: 41 | 0.000000,0.000000,0.000000 | -0.001717,-0.001717,-0.001717 | 0.017664,0.017664,0.017664 | 0.016418,0.016418,0.016418 | 0.010715,0.010715,0.010715 | -0.014930,-0.014930,-0.014930[0m
[0m[ INFO] [1580183731.005674796]: 42 | -0.000000,-0.000000,-0.000000 | -0.012459,-0.012459,-0.012459 | 0.119300,0.119300,0.119300 | 0.160886,0.160886,0.160886 | 0.248408,0.248408,0.248408 | 0.261697,0.261697,0.261697[0m
[0m[ INFO] [1580183741.005813949]: 43 | -0.000000,-0.000000,-0.000000 | -0.013577,-0.013577,-0.013577 | 0.061343,0.061343,0.061343 | 0.108105,0.108105,0.108105 | 0.172864,0.172864,0.172864 | 0.214886,0.214886,0.214886[0m
[0m[ INFO] [1580183751.005970245]: 44 | 0.000000,0.000000,0.000000 | 0.021317,0.021317,0.021317 | -0.164236,-0.164236,-0.164236 | -0.144616,-0.144616,-0.144616 | -0.067051,-0.067051,-0.067051 | -0.117647,-0.117647,-0.117647[0m
[0m[ INFO] [1580183761.006141184]: 45 | -0.000000,-0.000000,-0.000000 | 0.021335,0.021335,0.021335 | -0.219545,-0.219545,-0.219545 | -0.160376,-0.160376,-0.160376 | -0.024694,-0.024694,-0.024694 | 0.036394,0.036394,0.036394[0m
[0m[ INFO] [1580183771.006287570]: 46 | -0.000000,-0.000000,-0.000000 | 0.018934,0.018934,0.018934 | -0.190928,-0.190928,-0.190928 | -0.259254,-0.259254,-0.259254 | -0.357444,-0.357444,-0.357444 | -0.301007,-0.301007,-0.301007[0m
[0m[ INFO] [1580183781.006443472]: 47 | 0.000000,0.000000,0.000000 | 0.014277,0.014277,0.014277 | -0.138726,-0.138726,-0.138726 | -0.178372,-0.178372,-0.178372 | -0.224526,-0.224526,-0.224526 | -0.161534,-0.161534,-0.161534[0m
[0m[ INFO] [1580183791.006618015]: 48 | 0.000000,0.000000,0.000000 | 0.009119,0.009119,0.009119 | -0.093833,-0.093833,-0.093833 | -0.130040,-0.130040,-0.130040 | -0.198410,-0.198410,-0.198410 | -0.125119,-0.125119,-0.125119[0m
[0m[ INFO] [1580183801.006818465]: 49 | 0.000000,0.000000,0.000000 | 0.009535,0.009535,0.009535 | -0.098411,-0.098411,-0.098411 | -0.084306,-0.084306,-0.084306 | -0.041212,-0.041212,-0.041212 | 0.009678,0.009678,0.009678[0m
[0m[ INFO] [1580183811.006968212]: 50 | -0.000000,-0.000000,-0.000000 | 0.000143,0.000143,0.000143 | 0.001177,0.001177,0.001177 | 0.001749,0.001749,0.001749 | 0.002656,0.002656,0.002656 | -0.050400,-0.050400,-0.050400[0m
[0m[ INFO] [1580183821.007146263]: 51 | 0.000000,0.000000,0.000000 | -0.013768,-0.013768,-0.013768 | -0.076043,-0.076043,-0.076043 | -0.130692,-0.130692,-0.130692 | -0.233921,-0.233921,-0.233921 | -0.255679,-0.255679,-0.255679[0m
[0m[ INFO] [1580183831.007285952]: 52 | 0.000000,0.000000,0.000000 | 0.011192,0.011192,0.011192 | 0.006470,0.006470,0.006470 | 0.052294,0.052294,0.052294 | 0.135835,0.135835,0.135835 | 0.158741,0.158741,0.158741[0m
[0m[ INFO] [1580183841.007437596]: 53 | -0.000000,-0.000000,-0.000000 | 0.006567,0.006567,0.006567 | -0.067578,-0.067578,-0.067578 | -0.048317,-0.048317,-0.048317 | -0.005239,-0.005239,-0.005239 | 0.024110,0.024110,0.024110[0m
[0m[ INFO] [1580183851.007587418]: 54 | -0.000000,-0.000000,-0.000000 | 0.028878,0.028878,0.028878 | 0.267339,0.267339,0.267339 | 0.374911,0.374911,0.374911 | 0.533624,0.533624,0.533624 | 0.452785,0.452785,0.452785[0m
[0m[ INFO] [1580183861.007723110]: 55 | 0.000000,0.000000,0.000000 | 0.022151,0.022151,0.022151 | -0.227934,-0.227934,-0.227934 | -0.253121,-0.253121,-0.253121 | -0.341396,-0.341396,-0.341396 | -0.303547,-0.303547,-0.303547[0m
[0m[ INFO] [1580183871.007927944]: 56 | 0.000000,0.000000,0.000000 | 0.017041,0.017041,0.017041 | 0.031663,0.031663,0.031663 | -0.018627,-0.018627,-0.018627 | -0.080266,-0.080266,-0.080266 | -0.098420,-0.098420,-0.098420[0m
[0m[ INFO] [1580183881.008095424]: 57 | -0.000000,-0.000000,-0.000000 | 0.009215,0.009215,0.009215 | -0.094824,-0.094824,-0.094824 | -0.067798,-0.067798,-0.067798 | -0.007351,-0.007351,-0.007351 | 0.045562,0.045562,0.045562[0m
[0m[ INFO] [1580183891.008280807]: 58 | -0.000000,-0.000000,-0.000000 | 0.028425,0.028425,0.028425 | -0.041655,-0.041655,-0.041655 | 0.052715,0.052715,0.052715 | 0.179717,0.179717,0.179717 | 0.160318,0.160318,0.160318[0m
[0m[ INFO] [1580183901.008428541]: 59 | 0.000000,0.000000,0.000000 | 0.019151,0.019151,0.019151 | -0.197072,-0.197072,-0.197072 | -0.140903,-0.140903,-0.140903 | -0.015277,-0.015277,-0.015277 | -0.101970,-0.101970,-0.101970[0m
[0m[ INFO] [1580183911.008559707]: 60 | 0.000000,0.000000,0.000000 | -0.006353,-0.006353,-0.006353 | 0.053507,0.053507,0.053507 | 0.079964,0.079964,0.079964 | 0.125278,0.125278,0.125278 | 0.165398,0.165398,0.165398[0m
[0m[ INFO] [1580183921.008693020]: 61 | -0.000000,-0.000000,-0.000000 | 0.022162,0.022162,0.022162 | 0.193570,0.193570,0.193570 | 0.189102,0.189102,0.189102 | 0.134894,0.134894,0.134894 | 0.089053,0.089053,0.089053[0m
[0m[ INFO] [1580183931.008827324]: 62 | -0.000000,-0.000000,-0.000000 | 0.023765,0.023765,0.023765 | -0.244550,-0.244550,-0.244550 | -0.229393,-0.229393,-0.229393 | -0.252521,-0.252521,-0.252521 | -0.302327,-0.302327,-0.302327[0m
[0m[ INFO] [1580183941.008958995]: 63 | 0.000000,0.000000,0.000000 | 0.003380,0.003380,0.003380 | -0.034786,-0.034786,-0.034786 | -0.047887,-0.047887,-0.047887 | -0.067918,-0.067918,-0.067918 | -0.125466,-0.125466,-0.125466[0m
[0m[ INFO] [1580183951.009101195]: 64 | -0.000000,-0.000000,-0.000000 | -0.002525,-0.002525,-0.002525 | 0.025979,0.025979,0.025979 | 0.018574,0.018574,0.018574 | 0.002014,0.002014,0.002014 | 0.065930,0.065930,0.065930[0m
[0m[ INFO] [1580183961.009223534]: 65 | -0.000000,-0.000000,-0.000000 | 0.001680,0.001680,0.001680 | 0.015877,0.015877,0.015877 | 0.016008,0.016008,0.016008 | 0.012707,0.012707,0.012707 | -0.033256,-0.033256,-0.033256[0m
[0m[ INFO] [1580183971.009356960]: 66 | -0.000000,-0.000000,-0.000000 | 0.000003,0.000003,0.000003 | -0.000034,-0.000034,-0.000034 | -0.000024,-0.000024,-0.000024 | -0.000003,-0.000003,-0.000003 | -0.035141,-0.035141,-0.035141[0m
[0m[ INFO] [1580183981.009526530]: 67 | -0.000000,-0.000000,-0.000000 | 0.012710,0.012710,0.012710 | -0.130787,-0.130787,-0.130787 | -0.093510,-0.093510,-0.093510 | -0.010138,-0.010138,-0.010138 | -0.042578,-0.042578,-0.042578[0m
[0m[ INFO] [1580183991.009700800]: 68 | -0.000000,-0.000000,-0.000000 | 0.028997,0.028997,0.028997 | -0.159241,-0.159241,-0.159241 | -0.042426,-0.042426,-0.042426 | 0.143880,0.143880,0.143880 | 0.214758,0.214758,0.214758[0m
[0m[ INFO] [1580184001.009857982]: 69 | 0.000000,0.000000,0.000000 | 0.010276,0.010276,0.010276 | -0.105742,-0.105742,-0.105742 | -0.148491,-0.148491,-0.148491 | -0.221148,-0.221148,-0.221148 | -0.256271,-0.256271,-0.256271[0m
[0m[ INFO] [1580184011.010007088]: 70 | 0.000000,0.000000,0.000000 | -0.002477,-0.002477,-0.002477 | -0.011796,-0.011796,-0.011796 | -0.017302,-0.017302,-0.017302 | -0.031218,-0.031218,-0.031218 | 0.015560,0.015560,0.015560[0m
[0m[ INFO] [1580184021.010172365]: 71 | 0.000000,0.000000,0.000000 | 0.022003,0.022003,0.022003 | 0.106031,0.106031,0.106031 | 0.143027,0.143027,0.143027 | 0.249233,0.249233,0.249233 | 0.278104,0.278104,0.278104[0m
[0m[ INFO] [1580184031.010337397]: 72 | -0.000000,-0.000000,-0.000000 | 0.026474,0.026474,0.026474 | -0.272426,-0.272426,-0.272426 | -0.194780,-0.194780,-0.194780 | -0.021118,-0.021118,-0.021118 | -0.050007,-0.050007,-0.050007[0m
[0m[ INFO] [1580184041.010495874]: 73 | 0.000000,0.000000,0.000000 | -0.010386,-0.010386,-0.010386 | 0.106991,0.106991,0.106991 | 0.105826,0.105826,0.105826 | 0.125615,0.125615,0.125615 | 0.129151,0.129151,0.129151[0m
[0m[ INFO] [1580184051.010748908]: 74 | -0.000000,-0.000000,-0.000000 | 0.027499,0.027499,0.027499 | -0.282975,-0.282975,-0.282975 | -0.202322,-0.202322,-0.202322 | -0.021936,-0.021936,-0.021936 | -0.048957,-0.048957,-0.048957[0m
[0m[ INFO] [1580184061.010907497]: 75 | -0.000000,-0.000000,-0.000000 | 0.020409,0.020409,0.020409 | -0.210017,-0.210017,-0.210017 | -0.163286,-0.163286,-0.163286 | -0.046727,-0.046727,-0.046727 | -0.045537,-0.045537,-0.045537[0m
[0m[ INFO] [1580184071.011138054]: 76 | 0.000000,0.000000,0.000000 | 0.009666,0.009666,0.009666 | -0.099465,-0.099465,-0.099465 | -0.139720,-0.139720,-0.139720 | -0.208654,-0.208654,-0.208654 | -0.147233,-0.147233,-0.147233[0m
[0m[ INFO] [1580184081.011318945]: 77 | 0.000000,0.000000,0.000000 | 0.002805,0.002805,0.002805 | -0.028863,-0.028863,-0.028863 | -0.040111,-0.040111,-0.040111 | -0.057951,-0.057951,-0.057951 | -0.025058,-0.025058,-0.025058[0m
[0m[ INFO] [1580184091.011473744]: 78 | -0.000000,-0.000000,-0.000000 | -0.019543,-0.019543,-0.019543 | 0.201104,0.201104,0.201104 | 0.143786,0.143786,0.143786 | 0.015589,0.015589,0.015589 | 0.100882,0.100882,0.100882[0m
[0m[ INFO] [1580184101.011616068]: 79 | 0.000000,0.000000,0.000000 | 0.028081,0.028081,0.028081 | -0.288960,-0.288960,-0.288960 | -0.387110,-0.387110,-0.387110 | -0.588814,-0.588814,-0.588814 | -0.540872,-0.540872,-0.540872[0m
[0m[ INFO] [1580184111.011754078]: 80 | -0.000000,-0.000000,-0.000000 | 0.011659,0.011659,0.011659 | -0.119978,-0.119978,-0.119978 | -0.148010,-0.148010,-0.148010 | -0.176451,-0.176451,-0.176451 | -0.105864,-0.105864,-0.105864[0m
[0m[ INFO] [1580184121.011940641]: 81 | 0.000000,0.000000,0.000000 | 0.023995,0.023995,0.023995 | -0.101490,-0.101490,-0.101490 | -0.002712,-0.002712,-0.002712 | 0.160194,0.160194,0.160194 | 0.107155,0.107155,0.107155[0m
[0m[ INFO] [1580184131.012118377]: 82 | -0.000000,-0.000000,-0.000000 | 0.026666,0.026666,0.026666 | -0.273300,-0.273300,-0.273300 | -0.207489,-0.207489,-0.207489 | -0.048649,-0.048649,-0.048649 | -0.058176,-0.058176,-0.058176[0m
[0m[ INFO] [1580184141.012287945]: 83 | 0.000000,0.000000,0.000000 | 0.026454,0.026454,0.026454 | -0.272213,-0.272213,-0.272213 | -0.379871,-0.379871,-0.379871 | -0.577820,-0.577820,-0.577820 | -0.491654,-0.491654,-0.491654[0m
[0m[ INFO] [1580184151.012432656]: 84 | 0.000000,0.000000,0.000000 | 0.007885,0.007885,0.007885 | -0.070185,-0.070185,-0.070185 | -0.062222,-0.062222,-0.062222 | -0.032398,-0.032398,-0.032398 | -0.084480,-0.084480,-0.084480[0m
[0m[ INFO] [1580184161.012549144]: 85 | 0.000000,0.000000,0.000000 | 0.020398,0.020398,0.020398 | 0.205161,0.205161,0.205161 | 0.198908,0.198908,0.198908 | 0.230823,0.230823,0.230823 | 0.246995,0.246995,0.246995[0m
[0m[ INFO] [1580184171.012741273]: 86 | -0.000000,-0.000000,-0.000000 | 0.028509,0.028509,0.028509 | 0.315206,0.315206,0.315206 | 0.270172,0.270172,0.270172 | 0.136954,0.136954,0.136954 | 0.125173,0.125173,0.125173[0m
[0m[ INFO] [1580184181.012955608]: 87 | 0.000000,0.000000,0.000000 | 0.028657,0.028657,0.028657 | -0.294887,-0.294887,-0.294887 | -0.210840,-0.210840,-0.210840 | -0.022859,-0.022859,-0.022859 | -0.063782,-0.063782,-0.063782[0m
[0m[ INFO] [1580184191.013072550]: 88 | 0.000000,0.000000,0.000000 | 0.011913,0.011913,0.011913 | -0.122591,-0.122591,-0.122591 | -0.087651,-0.087651,-0.087651 | -0.009503,-0.009503,-0.009503 | 0.014636,0.014636,0.014636[0m
[0m[ INFO] [1580184201.013224134]: 89 | -0.000000,-0.000000,-0.000000 | 0.027777,0.027777,0.027777 | -0.285676,-0.285676,-0.285676 | -0.300281,-0.300281,-0.300281 | -0.267653,-0.267653,-0.267653 | -0.297435,-0.297435,-0.297435[0m
[0m[ INFO] [1580184211.013367621]: 90 | -0.000000,-0.000000,-0.000000 | 0.010196,0.010196,0.010196 | -0.104920,-0.104920,-0.104920 | -0.147401,-0.147401,-0.147401 | -0.221069,-0.221069,-0.221069 | -0.182521,-0.182521,-0.182521[0m
[0m[ INFO] [1580184221.013518894]: 91 | 0.000000,0.000000,0.000000 | -0.009651,-0.009651,-0.009651 | -0.015572,-0.015572,-0.015572 | 0.024586,0.024586,0.024586 | 0.092930,0.092930,0.092930 | 0.040101,0.040101,0.040101[0m
[0m[ INFO] [1580184231.013738368]: 92 | -0.000000,-0.000000,-0.000000 | -0.020721,-0.020721,-0.020721 | 0.213227,0.213227,0.213227 | 0.176792,0.176792,0.176792 | 0.074382,0.074382,0.074382 | 0.138081,0.138081,0.138081[0m
[0m[ INFO] [1580184241.013903228]: 93 | 0.000000,0.000000,0.000000 | 0.006377,0.006377,0.006377 | -0.062940,-0.062940,-0.062940 | -0.038632,-0.038632,-0.038632 | 0.008779,0.008779,0.008779 | -0.050876,-0.050876,-0.050876[0m
[0m[ INFO] [1580184251.014041373]: 94 | 0.000000,0.000000,0.000000 | 0.016978,0.016978,0.016978 | -0.174710,-0.174710,-0.174710 | -0.140433,-0.140433,-0.140433 | -0.050013,-0.050013,-0.050013 | -0.107932,-0.107932,-0.107932[0m
[0m[ INFO] [1580184261.014196774]: 95 | 0.000000,0.000000,0.000000 | 0.027844,0.027844,0.027844 | -0.286522,-0.286522,-0.286522 | -0.204859,-0.204859,-0.204859 | -0.022211,-0.022211,-0.022211 | -0.093362,-0.093362,-0.093362[0m
[0m[ INFO] [1580184271.014402564]: 96 | 0.000000,0.000000,0.000000 | -0.003609,-0.003609,-0.003609 | -0.018504,-0.018504,-0.018504 | -0.023375,-0.023375,-0.023375 | -0.024623,-0.024623,-0.024623 | 0.037569,0.037569,0.037569[0m
[0m[ INFO] [1580184281.014606383]: 97 | -0.000000,-0.000000,-0.000000 | 0.030000,0.030000,0.030000 | -0.309988,-0.309988,-0.309988 | -0.215256,-0.215256,-0.215256 | -0.010456,-0.010456,-0.010456 | -0.054681,-0.054681,-0.054681[0m
[0m[ INFO] [1580184291.014792400]: 98 | 0.000000,0.000000,0.000000 | 0.018768,0.018768,0.018768 | -0.193126,-0.193126,-0.193126 | -0.138082,-0.138082,-0.138082 | -0.014971,-0.014971,-0.014971 | -0.022299,-0.022299,-0.022299[0m
[0m[ INFO] [1580184301.014952735]: 99 | 0.000000,0.000000,0.000000 | 0.016698,0.016698,0.016698 | -0.171824,-0.171824,-0.171824 | -0.200569,-0.200569,-0.200569 | -0.282172,-0.282172,-0.282172 | -0.295652,-0.295652,-0.295652[0m
[0m[ INFO] [1580184311.015188083]: 100 | -0.000000,-0.000000,-0.000000 | 0.012671,0.012671,0.012671 | -0.130389,-0.130389,-0.130389 | -0.110878,-0.110878,-0.110878 | -0.052438,-0.052438,-0.052438 | -0.034252,-0.034252,-0.034252[0m
[0m[ INFO] [1580184321.015354389]: 101 | 0.000000,0.000000,0.000000 | 0.018681,0.018681,0.018681 | -0.059586,-0.059586,-0.059586 | -0.028194,-0.028194,-0.028194 | 0.061947,0.061947,0.061947 | 0.097509,0.097509,0.097509[0m
[0m[ INFO] [1580184331.015561962]: 102 | 0.000000,0.000000,0.000000 | 0.027990,0.027990,0.027990 | 0.277064,0.277064,0.277064 | 0.371024,0.371024,0.371024 | 0.568207,0.568207,0.568207 | 0.504904,0.504904,0.504904[0m
[0m[ INFO] [1580184341.015723360]: 103 | 0.000000,0.000000,0.000000 | 0.018801,0.018801,0.018801 | -0.103675,-0.103675,-0.103675 | -0.028594,-0.028594,-0.028594 | 0.112409,0.112409,0.112409 | 0.065916,0.065916,0.065916[0m
[0m[ INFO] [1580184351.015884305]: 104 | -0.000000,-0.000000,-0.000000 | 0.018635,0.018635,0.018635 | 0.012307,0.012307,0.012307 | 0.065949,0.065949,0.065949 | 0.130351,0.130351,0.130351 | 0.173106,0.173106,0.173106[0m
